#,id,address,city,street_with_building,apartment_number,rooms,area_m2,price,price_m2,link,img_url,object_important_note,description,date_activated,advertisement_level,floor,total_floors,year_built
552,3676163,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-4",Tallinn,Aiandi 18/1,4,2,45.7,210990,4616,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676163.html,https://kv.img-bcg.eu/image/object/43/0538/123680538.jpg,Новый этап в продаже!,"Этаж 2/4, квартирная собственность, каменный дом, год постройки 2025, новый, лифт, ...",2024-08-14 10:11:41.12149,,2,4,2025
553,3676165,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-5",Tallinn,Aiandi 18/1,5,3,63.9,273990,4287,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676165.html,https://kv.img-bcg.eu/image/object/43/0685/123680685.jpg,Новый этап в продаже!,"Этаж 2/4, квартирная собственность, каменный дом, год постройки 2025, новый, лифт, ...",2024-08-14 10:22:53.361567,,2,4,2025
554,3676166,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-6",Tallinn,Aiandi 18/1,6,2,42.5,198990,4682,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676166.html,https://kv.img-bcg.eu/image/object/43/0698/123680698.jpg,Новый этап в продаже!,"Этаж 3/4, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2024-08-14 10:25:50.799315,,3,4,2025
555,3676171,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-7",Tallinn,Aiandi 18/1,7,2,50.4,222990,4424,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676171.html,https://kv.img-bcg.eu/image/object/43/0720/123680720.jpg,Новый этап в продаже!,"Этаж 3/4, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2024-08-14 10:28:42.882182,,3,4,2025
556,3676174,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-8",Tallinn,Aiandi 18/1,8,2,46,212990,4630,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676174.html,https://kv.img-bcg.eu/image/object/43/0730/123680730.jpg,Новый этап в продаже!,"Этаж 3/4, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2024-08-14 11:07:01.260889,,3,4,2025
557,3676186,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-9",Tallinn,Aiandi 18/1,9,3,69.1,301990,4370,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676186.html,https://kv.img-bcg.eu/image/object/43/1278/123681278.jpg,Новый этап в продаже!,"Этаж 3/4, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2024-08-14 11:08:44.385264,,3,4,2025
558,3676189,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-10",Tallinn,Aiandi 18/1,10,2,42.5,198990,4682,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676189.html,https://kv.img-bcg.eu/image/object/43/1330/123681330.jpg,Новый этап в продаже!,"Этаж 4/4, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2024-08-14 11:15:38.775708,,4,4,2025
559,3676194,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-11",Tallinn,Aiandi 18/1,11,2,50.2,222990,4442,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676194.html,https://kv.img-bcg.eu/image/object/43/1487/123681487.jpg,Новый этап в продаже!,"Этаж 4/4, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2024-08-14 11:16:43.080824,,4,4,2025
560,3676195,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/2-9",Tallinn,Aiandi 18/2,9,3,57.6,241990,4201,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676195.html,https://kv.img-bcg.eu/image/object/43/1497/123681497.jpg,Новый этап в продаже!,"Этаж 3/8, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2025-01-15 14:32:14.139668,,3,8,2025
561,3676196,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/2-11",Tallinn,Aiandi 18/2,11,3,51.7,231990,4487,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676196.html,https://kv.img-bcg.eu/image/object/43/1519/123681519.jpg,Новый этап в продаже!,"Этаж 3/8, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2024-08-14 11:19:44.143573,0,3,8,2025
562,3676197,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/2-12",Tallinn,Aiandi 18/2,12,3,62.2,257990,4147,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676197.html,https://kv.img-bcg.eu/image/object/43/1537/123681537.jpg,Новый этап в продаже!,"Этаж 3/8, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2024-08-14 11:21:04.462064,,3,8,2025
563,3676200,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/2-42",Tallinn,Aiandi 18/2,42,3,62.6,301990,4824,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676200.html,https://kv.img-bcg.eu/image/object/43/1601/123681601.jpg,Новый этап в продаже!,"Этаж 8/8, квартирная собственность, каменный дом, год постройки 2025, новый, лифт, ...",2024-08-14 11:22:38.763116,0,8,8,2025
564,3676201,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/2-43",Tallinn,Aiandi 18/2,43,2,48.8,230990,4733,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676201.html,https://kv.img-bcg.eu/image/object/43/1629/123681629.jpg,Новый этап в продаже!,"Этаж 8/8, квартирная собственность, каменный дом, год постройки 2025, новый, лифт, ...",2024-08-14 11:24:15.498357,,8,8,2025
565,3676814,"Tallinn, Haabersti, Paldiski mnt 227c/1-19",Tallinn,Paldiski mnt 227c/1,19,4,71.1,229900,3233,https://www.kv.ee/ru/ojakalda-kodud-on-sissekolimiseks-valmis-vaarika-o-3676814.html,https://kv.img-bcg.eu/image/object/43/7182/123717182.jpg,KÖÖGIMÖÖBEL HINNAS!,"Этаж 8/14, квартирная собственность, год постройки 2024, новый, электрическая плита, ...",2024-08-16 09:53:01.642008,0,8,14,2024
566,3676821,"Tallinn, Haabersti, Paldiski mnt 227c/1-31",Tallinn,Paldiski mnt 227c/1,31,4,71.1,246900,3472,https://www.kv.ee/ru/ojakalda-kodud-on-sissekolimiseks-valmis-vaarika-o-3676821.html,https://kv.img-bcg.eu/image/object/43/7320/123717320.jpg,KORTER VALMIS! UUS HIND!,"Этаж 12/14, квартирная собственность, год постройки 2024, новый, электрическая плита, ...",2024-08-16 10:06:09.189068,,12,14,2024
567,3676824,"Tallinn, Haabersti, Paldiski mnt 227c/1-34",Tallinn,Paldiski mnt 227c/1,34,4,71.1,291800,4104,https://www.kv.ee/ru/ojakalda-kodud-on-sissekolimiseks-valmis-vaarika-o-3676824.html,https://kv.img-bcg.eu/image/object/43/7453/123717453.jpg,UUS HIND!,"Этаж 13/14, квартирная собственность, год постройки 2024, новый, электрическая плита, ...",2024-08-16 10:17:12.115435,,13,14,2024
568,3677732,"Tallinn, Lasnamäe, Vikerlase tn. 13",Tallinn,Vikerlase tn. 13,,3,65,148000,2276,https://www.kv.ee/ru/muua-hubane-ja-valguskullane-3me-toaline-perekorte-3677732.html,https://kv.img-bcg.eu/image/object/43/0231/123800231.jpg,Hubane ja valguskülane 3- toaline korter Lasnamäel,"Этаж 7/9, квартирная собственность, каменный дом, обновлённый, электрическая плита, ...",2025-06-03 00:50:14.855136,,7,9,
569,3677955,"Tallinn, Lasnamäe, Punane tn 13",Tallinn,Punane tn 13,,1,28,74000,2642,https://www.kv.ee/ru/muua-lasnamae-alguses-1toaline-korter-korter-on-so-3677955.html,https://kv.img-bcg.eu/image/object/43/9243/123839243.jpg,Hubane korter kesklinna lähedal!,"Этаж 4/5, квартирная собственность, каменный дом, год постройки 1971, в среднем ...",2024-08-20 19:05:52.392243,0,4,5,1971
570,3677970,"Tallinn, Kristiine, Kesklinn, Endla tn 51",Tallinn,Endla tn 51,,2,42.9,134000,3123,https://www.kv.ee/ru/muua-2toaline-roduga-korter-kesklinna-piiril-krist-3677970.html,https://kv.img-bcg.eu/image/object/43/9382/123789382.jpg,"Heas asukohas, madalad kõrvalkulud","Этаж 2/5, квартирная собственность, каменный дом, год постройки 1970, в хорошем ...",2025-06-08 19:56:51.508619,0,2,5,1970
571,3678770,"Tallinn, Vanalinn, Suur-Karja tn 2",Tallinn,Suur-Karja tn 2,,3,103.7,330000,3182,https://www.kv.ee/ru/suurkarja-2-maja-asub-tallinna-vanalinna-sudames-s-3678770.html,https://kv.img-bcg.eu/image/object/43/4925/123834925.jpg,IDEAALNE GALERIIKS VÕI ESINDUSSALONGIKS!,"Этаж 1/4, квартирная собственность, каменный дом, год постройки 1793, обновлённый, душ, ...",2024-08-23 01:05:53.805062,0,1,4,1793
572,3679380,"Tallinn, Põhja-Tallinn, Puhangu tn 28",Tallinn,Puhangu tn 28,,2,39,104500,2679,https://www.kv.ee/ru/korterkorterisse-sisenedes-satute-esikusse-kust-pa-3679380.html,https://kv.img-bcg.eu/image/object/43/6858/123886858.jpg,КЛАДОВКА! ПЛЯЖ ŠTROOMI ВСЕГО В 5-ТИ МИНУТАХ!,"Этаж 4/5, год постройки 1966, в хорошем состоянии, бесплатная парковка, паркет, ...",2025-02-19 15:50:41.762243,0,4,5,1966
573,3679576,"Tallinn, Põhja-Tallinn, Kalaranna Kvartal, Kalaranna tn 8/5-3",Tallinn,Kalaranna tn 8/5,3,2,46.4,360228,7763,https://www.kv.ee/ru/selles-loftstiilis-korteris-avanevad-laed-kohati-l-3679576.html,https://kv.img-bcg.eu/image/object/43/0435/128840435.jpg,ПРИМОРСКИЙ ЖИЛОЙ РАЙОН СТОЛИЦЫ С ВЫСОКИМ РЕЙТИНГОМ,"Этаж 1/5, квартирная собственность, год постройки 2025, новый, центральное отопление, ...",2024-08-30 11:25:50.003932,1,1,5,2025
574,3628068,"Tallinn, Kesklinn, Kassisaba, Loode tn 10-6",Tallinn,Loode tn 10,6,4,106.1,669000,6305,https://www.kv.ee/ru/nurgapealne-nelja-toaga-ridaelamu-kesklinnas-kassi-3628068.html,https://kv.img-bcg.eu/image/object/43/6304/128826304.jpg,УЮТНЫЙ ДОМ В ЦЕНТРЕ. ПЕРВЫЙ ВЗНОС 5%,"Этаж 3/3, квартирная собственность, каменный дом, год постройки 2025, новый, новый ...",2024-08-27 16:40:00.564299,1,3,3,2025
575,3680294,"Tallinn, Põhja-Tallinn, Marati tn 4a-14",Tallinn,Marati tn 4a,14,3,69.2,309900,4478,https://www.kv.ee/ru/otse-pohjala-tehase-vastu-kerkib-2025-aastal-uus-e-3680294.html,https://kv.img-bcg.eu/image/object/43/6489/123936489.jpg,Avar perekorter Põhjala tehase väravas,"Этаж 3/4, квартирная собственность, каменный дом, год постройки 2025, новый, туалет и ...",2024-08-28 14:27:49.116579,1,3,4,2025
576,3680317,"Tallinn, Põhja-Tallinn, Marati tn 4a-35",Tallinn,Marati tn 4a,35,3,55.7,263000,4721,https://www.kv.ee/ru/marati-kvartal-kerkib-erilises-ja-pidevalt-areneva-3680317.html,https://kv.img-bcg.eu/image/object/43/0397/126340397.jpg,Sinu uus korter uutmoodi linnaruumis,"Этаж 3/4, каменный дом, год постройки 2025, новый, душ, новый трубопровод, центральное ...",2024-08-28 14:46:52.64046,1,3,4,2025
577,3680537,"Tallinn, Kristiine, Seebi tn 36",Tallinn,Seebi tn 36,,2,45.8,125000,2729,https://www.kv.ee/ru/muua-valguskullane-2toaline-korter-mis-asub-mugava-3680537.html,,Идеально подходит пожилым и семьям с детьми! Высокий 1 этаж.,"Этаж 5/5, в хорошем состоянии, газовая плита, ванная, туалет и ванная по отдельности, ...",2024-08-29 10:30:25.086968,0,5,5,
578,3680979,"Tallinn, Põhja-Tallinn, Kalaranna Kvartal, Kalaranna tn 8/5-15",Tallinn,Kalaranna tn 8/5,15,1,35,315000,9000,https://www.kv.ee/ru/korgete-lagedega-36-m-ja-eraldatud-magamisosaga-mo-3680979.html,https://kv.img-bcg.eu/image/object/43/0425/128790425.jpg,ПРИМОРСКИЙ ЖИЛОЙ РАЙОН СТОЛИЦЫ С ВЫСОКИМ РЕЙТИНГОМ,"Этаж 1/5, квартирная собственность, год постройки 2025, новый, центральное отопление, ...",2024-08-30 14:33:38.500951,1,1,5,2025
579,3680996,"Tallinn, Põhja-Tallinn, Kalaranna Kvartal, Kalaranna tn 8/6-14",Tallinn,Kalaranna tn 8/6,14,2,46.7,286000,6124,https://www.kv.ee/ru/korteri-akendest-avaneb-kena-vaade-vaiksesse-siseh-3680996.html,https://kv.img-bcg.eu/image/object/43/0350/128790350.jpg,OSALISE MEREVAATEGA!,"Этаж 2/5, квартирная собственность, панельный дом, год постройки 2025, новый ...",2024-08-30 15:49:12.946573,1,2,5,2025
580,3625274,"Tallinn, Kesklinn, Südalinn, Tornimäe tn 7",Tallinn,Tornimäe tn 7,,2,47,214000,4553,https://www.kv.ee/ru/muua-avatud-plaanilahendusega-valguskullane-korter-3625274.html,https://kv.img-bcg.eu/image/object/43/4849/120304849.jpg,Kena vaatega korter südalinna tornelamus !,"Этаж 23/30, квартирная собственность, обновлённый, душ, центральное отопление, Интернет, ...",2025-06-03 19:19:42.38983,,23,30,
581,3319053,"Tallinn, Mustamäe, Tammsaare tee 59",Tallinn,Tammsaare tee 59,,3,66.7,149900,2247,https://www.kv.ee/ru/muua-3toaline-korter-mustamael-tammsaare-tee-59-up-3319053.html,https://kv.img-bcg.eu/image/object/43/1307/67711307.jpg,Suur ja avar korter Parditiigi pargi kõrval !,"Этаж 2/9, квартирная собственность, обновлённый, площадь кухни 10 m², балкон ...",2024-08-31 22:21:00.525764,,2,9,
582,3681595,"Tallinn, Kristiine, Seebi tn 26",Tallinn,Seebi tn 26,,2,,109500,,https://www.kv.ee/ru/muua-funktsionaalne-ja-renoveeritud-2toaline-korte-3681595.html,https://kv.img-bcg.eu/image/object/43/5146/124025146.jpg,HEA INVESTEERING! MÜÜME KOOS KEHTIVA ÜÜRILEPINGUGA!,"Этаж 3/4, квартирная собственность, панельный дом, обновлённый, электрическая плита, ...",2025-05-28 19:40:09.013138,,3,4,
583,3681608,"Tallinn, Põhja-Tallinn, Kalaranna Kvartal, Kalaranna tn 8/6-14",Tallinn,Kalaranna tn 8/6,14,2,46.7,286000,6124,https://www.kv.ee/ru/pohjamaise-tunnetusega-kalaranna-kvartali-esimene-3681608.html,https://kv.img-bcg.eu/image/object/43/4975/127474975.jpg,Sisehoovi vaatega 2-toaline!,"Этаж 2/5, квартирная собственность, панельный дом, год постройки 2025, новый, душ, новый ...",2024-09-02 14:18:50.351835,1,2,5,2025
584,3681623,"Tallinn, Haabersti, Merirahu tn 6",Tallinn,Merirahu tn 6,,2,36.1,152900,4235,https://www.kv.ee/ru/muua-suureparases-seisukorras-kahte-rodudega-korte-3681623.html,https://kv.img-bcg.eu/image/object/43/5927/124025927.jpg,Стильная и модная квартира на берегу моря!,"Этаж 2/4, квартирная собственность, каменный дом, год постройки 2013, новый, ...",2024-09-02 14:58:37.354468,0,2,4,2013
585,3562838,"Tallinn, Vanalinn, Uus tn",Tallinn,Uus tn,,5,283,1450000,5123,https://www.kv.ee/ru/muua-kunstigalerii-tallinna-vanalinnas-galeriile-k-3562838.html,https://kv.img-bcg.eu/image/object/43/4411/113214411.jpg,Art Gallery in Tallinn Old Town,"Этаж 0/2, квартирная собственность, каменный дом, готов, ванная, газовое отопление, ...",2024-09-02 15:25:00.657352,,0,2,
586,3681798,"Tallinn, Haabersti, Hansu tn 4/1",Tallinn,Hansu tn 4,1,3,67.6,229000,3387,https://www.kv.ee/ru/kui-hindad-kvaliteeti-rahu-ja-merelahedust-siis-se-3681798.html,https://kv.img-bcg.eu/image/object/43/2814/127062814.jpg,"Kaunis kodu vaiksel tupiktänaval Tiskres, mere ääres!","Этаж 2/3, квартирная собственность, панельный дом, год постройки 2007, в хорошем ...",2024-09-02 23:15:04.334312,0,2,3,2007
587,3681873,"Tallinn, Põhja-Tallinn, Kalamaja, Kotzebue tn 29",Tallinn,Kotzebue tn 29,,1,25,139000,5560,https://www.kv.ee/ru/korteril-on-olemas-kehtiv-hindamisakt-majakotsebue-3681873.html,https://kv.img-bcg.eu/image/object/43/3340/124063340.jpg,KALAMAJA SISEHOOVIS ASUV KODU HINDAMISAKTIGA,"Этаж 3/3, квартирная собственность, каменный дом, год постройки 2014, в хорошем ...",2024-09-03 10:21:50.007348,0,3,3,2014
588,3681952,"Tallinn, Kadriorg, Nafta 16",Tallinn,Nafta 16,,3,133.6,369950,2769,https://www.kv.ee/ru/majakortermaja-asub-kesklinna-piiril-kadrioru-asum-3681952.html,https://kv.img-bcg.eu/image/object/43/6578/128606578.jpg,В стоимость входит парковочное место в теплом гараже под домом.,"Этаж 4/6, квартирная собственность, каменный дом, год постройки 2000, в среднем ...",2024-09-03 12:30:50.616505,,4,6,2000
